"Freq [GHz]","Y(1,1) [mSie]"
4.82021010505253,3.14610416897672E-07 - 0.157311731153123i
4.82041020510255,3.14762191927513E-07 - 0.157098514006693i
4.82061030515258,3.14914063986772E-07 - 0.15688530577504i
4.8208104052026,3.15066030565139E-07 - 0.156672106456928i
4.82101050525263,3.15218086742787E-07 - 0.156458916051126i
4.82121060530265,3.15370240820808E-07 - 0.156245734556402i
4.82141070535268,3.15522486560088E-07 - 0.156032561971521i
4.8216108054027,3.15674828670341E-07 - 0.155819398295252i
4.82181090545273,3.15827265093674E-07 - 0.155606243526363i
4.82201100550275,3.15979794767146E-07 - 0.15539309766362i
4.82221110555278,3.16132422019484E-07 - 0.155179960705792i
4.8224112056028,3.1628513780766E-07 - 0.154966832651646i
4.82261130565283,3.16437953944569E-07 - 0.154753713499952i
4.82281140570285,3.16590861137398E-07 - 0.154540603249477i
4.82301150575288,3.16743869891679E-07 - 0.154327501898989i
4.8232116058029,3.16896969531616E-07 - 0.154114409447256i
4.82341170585293,3.17050155879848E-07 - 0.153901325893048i
4.82361180590295,3.17203450199337E-07 - 0.153688251235133i
4.82381190595298,3.17356831427001E-07 - 0.15347518547228i
4.824012006003,3.17510309473648E-07 - 0.153262128603257i
4.82421210605303,3.17663885259192E-07 - 0.153049080626833i
4.82441220610305,3.17817552876731E-07 - 0.152836041541778i
4.82461230615308,3.17971317424544E-07 - 0.152623011346861i
4.8248124062031,3.18125181673391E-07 - 0.152409990040851i
4.82501250625313,3.18279137149234E-07 - 0.152196977622516i
4.82521260630315,3.18433190780321E-07 - 0.151983974090629i
4.82541270635318,3.18587339390749E-07 - 0.151770979443959i
4.8256128064032,3.18741579749323E-07 - 0.151557993681271i
4.82581290645323,3.18895917283391E-07 - 0.15134501680134i
4.82601300650325,3.19050353994562E-07 - 0.151132048802935i
4.82621310655328,3.19204887352073E-07 - 0.150919089684827i
4.8264132066033,3.19359513585171E-07 - 0.150706139445783i
4.82661330665333,3.19514236538446E-07 - 0.150493198084577i
4.82681340670335,3.19669059981806E-07 - 0.150280265599976i
4.82701350675338,3.19823974192829E-07 - 0.150067341990754i
4.8272136068034,3.19978984908555E-07 - 0.149854427255679i
4.82741370685343,3.20134097711239E-07 - 0.149641521393523i
4.82761380690345,3.20289300344673E-07 - 0.149428624403056i
4.82781390695348,3.20444602546966E-07 - 0.149215736283051i
4.8280140070035,3.20600002917434E-07 - 0.149002857032278i
4.82821410705353,3.20755498793178E-07 - 0.148789986649508i
4.82841420710355,3.20911087371564E-07 - 0.148577125133513i
4.82861430715358,3.21066779088283E-07 - 0.148364272483064i
4.8288144072036,3.21222565339344E-07 - 0.148151428696932i
4.82901450725363,3.21378450746884E-07 - 0.14793859377389i
4.82921460730365,3.21534428697354E-07 - 0.14772576771271i
4.82941470735368,3.21690508000721E-07 - 0.147512950512163i
4.8296148074037,3.21846682936194E-07 - 0.14730014217102i
4.82981490745373,3.22002956498561E-07 - 0.147087342688055i
4.83001500750375,3.22159329358358E-07 - 0.146874552062041i
4.83021510755378,3.22315792084314E-07 - 0.146661770291748i
4.8304152076038,3.2247235730408E-07 - 0.14644899737595i
4.83061530765383,3.22629019787769E-07 - 0.146236233313419i
4.83081540770385,3.22785783041396E-07 - 0.146023478102928i
4.83101550775388,3.22942639344256E-07 - 0.145810731743251i
4.8312156078039,3.23099596442509E-07 - 0.145597994233157i
4.83141570785393,3.23256652990503E-07 - 0.145385265571425i
4.83161580790395,3.23413799838752E-07 - 0.145172545756823i
4.83181590795398,3.2357105209636E-07 - 0.144959834788127i
4.832016008004,3.23728400319194E-07 - 0.14474713266411i
4.83221610805403,3.23885853826939E-07 - 0.144534439383545i
4.83241620810405,3.24043395185818E-07 - 0.144321754945205i
4.83261630815408,3.24201036771235E-07 - 0.144109079347866i
4.8328164082041,3.24358780933921E-07 - 0.143896412590298i
4.83301650825413,3.24516618669419E-07 - 0.14368375467128i
4.83321660830415,3.2467456871719E-07 - 0.143471105589583i
4.83341670835418,3.24832597478915E-07 - 0.143258465343981i
4.8336168084042,3.24990738931564E-07 - 0.143045833933249i
4.83381690845423,3.25148971451797E-07 - 0.142833211356162i
4.83401700850425,3.25307307714125E-07 - 0.142620597611493i
4.83421710855428,3.25465741376633E-07 - 0.142407992698017i
4.8344172086043,3.2562427596444E-07 - 0.142195396614509i
4.83461730865433,3.25782911562581E-07 - 0.141982809359745i
4.83481740870435,3.25941641485977E-07 - 0.141770230932498i
4.83501750875438,3.26100475551429E-07 - 0.141557661331544i
4.8352176088044,3.26259402360724E-07 - 0.141345100555659i
4.83541770885443,3.26418433756869E-07 - 0.141132548603616i
4.83561780890445,3.26577562529873E-07 - 0.140920005474193i
4.83581790895448,3.26736793581451E-07 - 0.140707471166163i
4.8360180090045,3.26896127249406E-07 - 0.140494945678304i
4.83621810905453,3.27055551551934E-07 - 0.14028242900939i
4.83641820910455,3.27215077674025E-07 - 0.140069921158198i
4.83661830915458,3.2737470782911E-07 - 0.139857422123502i
4.8368184092046,3.2753443851523E-07 - 0.13964493190408i
4.83701850925463,3.2769427060432E-07 - 0.139432450498707i
4.83721860930465,3.2785419812191E-07 - 0.13921997790616i
4.83741870935468,3.28014229455327E-07 - 0.139007514125215i
4.8376188094047,3.28174357302838E-07 - 0.138795059154648i
4.83781890945473,3.28334587584812E-07 - 0.138582612993236i
4.83801900950475,3.2849491939297E-07 - 0.138370175639757i
4.83821910955478,3.28655353981719E-07 - 0.138157747092986i
4.8384192096048,3.28815885772212E-07 - 0.1379453273517i
4.83861930965483,3.28976516867422E-07 - 0.137732916414676i
4.83881940970485,3.29137252555459E-07 - 0.137520514280692i
4.83901950975488,3.29298086912955E-07 - 0.137308120948525i
4.8392196098049,3.29459021655262E-07 - 0.137095736416952i
4.83941970985493,3.29620062837325E-07 - 0.13688336068475i
4.83961980990495,3.29781201941971E-07 - 0.136670993750698i
4.83981990995498,3.29942441447459E-07 - 0.136458635613572i
4.840020010005,3.30103781484909E-07 - 0.13624628627215i
4.84022011005503,3.30265224267207E-07 - 0.13603394572521i
4.84042021010505,3.30426764137177E-07 - 0.135821613971531i
4.84062031015508,3.30588411956398E-07 - 0.135609291009891i
4.8408204102051,3.30750158498737E-07 - 0.135396976839066i
4.84102051025513,3.30912012145943E-07 - 0.135184671457837i
4.84122061030515,3.31073966771496E-07 - 0.134972374864981i
4.84142071035518,3.3123601164582E-07 - 0.134760087059276i
4.8416208104052,3.3139817147071E-07 - 0.134547808039502i
4.84182091045523,3.31560426401404E-07 - 0.134335537804437i
4.84202101050525,3.31722785374108E-07 - 0.134123276352859i
4.84222111055528,3.31885247139819E-07 - 0.133911023683548i
4.8424212106053,3.32047811509803E-07 - 0.133698779795283i
4.84262131065533,3.32210480357572E-07 - 0.133486544686842i
4.84282141070535,3.32373246563577E-07 - 0.133274318357006i
4.84302151075538,3.3253611287551E-07 - 0.133062100804554i
4.8432216108054,3.32699089714993E-07 - 0.132849892028263i
4.84342171085543,3.328621651259E-07 - 0.132637692026917i
4.84362181090545,3.33025344861063E-07 - 0.13242550079929i
4.84382191095548,3.33188630042741E-07 - 0.132213318344167i
4.8440220110055,3.33352012856929E-07 - 0.132001144660325i
4.84422211105553,3.33515503081604E-07 - 0.131788979746544i
4.84442221110555,3.33679091507872E-07 - 0.131576823601606i
4.84462231115558,3.33842789945187E-07 - 0.131364676224289i
4.8448224112056,3.34006581143447E-07 - 0.131152537613375i
4.84502251125563,3.34170486654233E-07 - 0.130940407767643i
4.84522261130565,3.34334490114226E-07 - 0.130728286685875i
4.84542271135568,3.34498598395877E-07 - 0.130516174366849i
4.8456228114057,3.3466281266739E-07 - 0.130304070809348i
4.84582291145573,3.34827127331654E-07 - 0.130091976012152i
4.84602301150575,3.34991546627201E-07 - 0.129879889974043i
4.84622311155578,3.35156066988672E-07 - 0.129667812693799i
4.8464232116058,3.35320693486895E-07 - 0.129455744170205i
4.84662331165583,3.35485422301034E-07 - 0.129243684402039i
4.84682341170585,3.3565026384103E-07 - 0.129031633388085i
4.84702351175588,3.35815201825584E-07 - 0.128819591127123i
4.8472236118059,3.35980245320303E-07 - 0.128607557617934i
4.84742371185593,3.36145394456171E-07 - 0.128395532859299i
4.84762381190595,3.36310644710578E-07 - 0.128183516850002i
4.84782391195598,3.36475999289979E-07 - 0.127971509588825i
4.848024012006,3.36641459040018E-07 - 0.127759511074547i
4.84822411205603,3.3680702911744E-07 - 0.127547521305953i
4.84842421210605,3.36972699016889E-07 - 0.127335540281824i
4.84862431215608,3.37138474777691E-07 - 0.127123568000941i
4.8488244122061,3.37304357846025E-07 - 0.126911604462089i
4.84902451225613,3.37470346266511E-07 - 0.126699649664047i
4.84922461230615,3.376364323809E-07 - 0.1264877036056i
4.84942471235618,3.37802630613136E-07 - 0.12627576628553i
4.8496248124062,3.37968926387608E-07 - 0.126063837702621i
4.84982491245623,3.38135333920354E-07 - 0.125851917855654i
4.85002501250625,3.38301849514559E-07 - 0.125640006743413i
4.85022511255628,3.38468462684802E-07 - 0.12542810436468i
4.8504252126063,3.38635187267903E-07 - 0.125216210718238i
4.85062531265633,3.38802019187968E-07 - 0.125004325802873i
4.85082541270635,3.38968950960641E-07 - 0.124792449617366i
4.85102551275638,3.39135994938536E-07 - 0.1245805821605i
4.8512256128064,3.39303145593143E-07 - 0.12436872343106i
4.85142571285643,3.39470390617519E-07 - 0.124156873427828i
4.85162581290645,3.3963775310834E-07 - 0.123945032149589i
4.85182591295648,3.39805214956727E-07 - 0.123733199595128i
4.8520260130065,3.39972784595604E-07 - 0.123521375763227i
4.85222611305653,3.40140461450248E-07 - 0.12330956065267i
4.85242621310655,3.40308245928671E-07 - 0.123097754262243i
4.85262631315658,3.40476137225884E-07 - 0.122885956590728i
4.8528264132066,3.40644136618379E-07 - 0.122674167636911i
4.85302651325663,3.40812238604354E-07 - 0.122462387399576i
4.85322661330665,3.40980448668123E-07 - 0.122250615877507i
4.85342671335668,3.41148768857887E-07 - 0.122038853069489i
4.8536268134067,3.41317193292767E-07 - 0.121827098974307i
4.85382691345673,3.41485721557971E-07 - 0.121615353590746i
4.85402701350675,3.41654361986117E-07 - 0.12140361691759i
4.85422711355678,3.41823106135073E-07 - 0.121191888953626i
4.8544272136068,3.41991959896822E-07 - 0.120980169697636i
4.85462731365683,3.42160920143658E-07 - 0.120768459148407i
4.85482741370685,3.42329988035785E-07 - 0.120556757304725i
4.85502751375688,3.42499160229192E-07 - 0.120345064165375i
4.8552276138069,3.42668447672094E-07 - 0.120133379729143i
4.85542771385693,3.42837836762043E-07 - 0.119921703994813i
4.85562781390695,3.4300733709222E-07 - 0.119710036961172i
4.85582791395698,3.43176940379073E-07 - 0.119498378627006i
4.856028014007,3.43346657083988E-07 - 0.119286728991101i
4.85622811405703,3.43516477578004E-07 - 0.119075088052241i
4.85642821410705,3.43686412095896E-07 - 0.118863455809214i
4.85662831415708,3.43856448524167E-07 - 0.118651832260806i
4.8568284142071,3.44026595740525E-07 - 0.118440217405804i
4.85702851425713,3.44196849193793E-07 - 0.118228611242993i
4.85722861430715,3.44367213067452E-07 - 0.11801701377116i
4.85742871435718,3.44537685899874E-07 - 0.117805424989091i
4.8576288144072,3.44708268303587E-07 - 0.117593844895575i
4.85782891445723,3.44878959695606E-07 - 0.117382273489396i
4.85802901450725,3.45049759337223E-07 - 0.117170710769343i
4.85822911455728,3.45220665279718E-07 - 0.116959156734203i
4.8584292146073,3.45391686564916E-07 - 0.116747611382761i
4.85862931465733,3.45562808783997E-07 - 0.116536074713805i
4.85882941470735,3.45734042943839E-07 - 0.116324546726123i
4.85902951475738,3.45905389956491E-07 - 0.116113027418502i
4.8592296148074,3.46076840603125E-07 - 0.115901516789729i
4.85942971485743,3.46248406630476E-07 - 0.115690014838594i
4.85962981490745,3.4642007973441E-07 - 0.115478521563881i
4.85982991495748,3.46591860316979E-07 - 0.115267036964381i
4.8600300150075,3.46763752016013E-07 - 0.115055561038879i
4.86023011505753,3.4693575834262E-07 - 0.114844093786166i
4.86043021510755,3.47107869378781E-07 - 0.114632635205027i
4.86063031515758,3.47280085067239E-07 - 0.114421185294252i
4.8608304152076,3.47452424109298E-07 - 0.114209744052628i
4.86103051525763,3.47624863995806E-07 - 0.113998311478946i
4.86123061530765,3.47797416538807E-07 - 0.113786887571991i
4.86143071535768,3.47970081205739E-07 - 0.113575472330554i
4.8616308154077,3.48142855118962E-07 - 0.113364065753422i
4.86183091545773,3.48315736422871E-07 - 0.113152667839383i
4.86203101550775,3.48488734182993E-07 - 0.112941278587229i
4.86223111555778,3.48661840731388E-07 - 0.112729897995749i
4.8624312156078,3.48835051646736E-07 - 0.112518526063727i
4.86263131565783,3.49008376744719E-07 - 0.112307162789957i
4.86283141570785,3.49181816906485E-07 - 0.112095808173226i
4.86303151575788,3.49355365090788E-07 - 0.111884462212323i
4.8632316158079,3.49529021897012E-07 - 0.11167312490604i
4.86343171585793,3.49702797829324E-07 - 0.111461796253163i
4.86363181590795,3.49876677738685E-07 - 0.111250476252483i
4.86383191595798,3.5005067295884E-07 - 0.11103916490279i
4.864032016008,3.50224779189636E-07 - 0.110827862202874i
4.86423211605803,3.50398997584636E-07 - 0.110616568151523i
4.86443221610805,3.50573321364107E-07 - 0.11040528274753i
4.86463231615808,3.50747763651795E-07 - 0.110194005989681i
4.8648324162081,3.50922316314027E-07 - 0.109982737876771i
4.86503251625813,3.51096977813695E-07 - 0.109771478407586i
4.86523261630815,3.51271754224428E-07 - 0.109560227580919i
4.86543271635818,3.51446643752833E-07 - 0.109348985395558i
4.8656328164082,3.51621643351055E-07 - 0.109137751850296i
4.86583291645823,3.51796755453277E-07 - 0.10892652694392i
4.86603301650825,3.51971982290793E-07 - 0.108715310675226i
4.86623311655828,3.5214731941363E-07 - 0.108504103042999i
4.8664332166083,3.52322768829864E-07 - 0.108292904046034i
4.86663331665833,3.52498332478384E-07 - 0.108081713683122i
4.86683341670835,3.52674007735072E-07 - 0.10787053195305i
4.86703351675838,3.52849792940848E-07 - 0.107659358854614i
4.8672336168084,3.53025700771989E-07 - 0.107448194386602i
4.86743371685843,3.53201710490935E-07 - 0.107237038547805i
4.86763381690845,3.53377840050666E-07 - 0.107025891337018i
4.86783391695848,3.53554080707843E-07 - 0.106814752753029i
4.8680340170085,3.53730434642529E-07 - 0.10660362279463i
4.86823411705853,3.53906901735056E-07 - 0.106392501460614i
4.86843421710855,3.54083483941457E-07 - 0.106181388749772i
4.86863431715858,3.54260179778841E-07 - 0.105970284660897i
4.8688344172086,3.54436988766626E-07 - 0.105759189192779i
4.86903451725863,3.54613909187186E-07 - 0.10554810234421i
4.86923461730865,3.54790944748068E-07 - 0.105337024113984i
4.86943471735868,3.54968097930816E-07 - 0.105125954500893i
4.8696348174087,3.55145362225828E-07 - 0.104914893503728i
4.86983491745873,3.55322736548878E-07 - 0.104703841121283i
4.87003501750876,3.55500228585427E-07 - 0.104492797352348i
4.87023511755878,3.55677834785971E-07 - 0.104281762195718i
4.8704352176088,3.55855559272025E-07 - 0.104070735650184i
4.87063531765883,3.56033391599038E-07 - 0.103859717714541i
4.87083541770885,3.56211341210555E-07 - 0.103648708387578i
4.87103551775888,3.56389407399186E-07 - 0.103437707668092i
4.8712356178089,3.56567586054541E-07 - 0.103226715554873i
4.87143571785893,3.56745881785296E-07 - 0.103015732046717i
4.87163581790895,3.56924285809915E-07 - 0.102804757142414i
4.87183591795898,3.57102815824509E-07 - 0.102593790840759i
4.872036018009,3.57281451682207E-07 - 0.102382833140546i
4.87223611805903,3.57460204221415E-07 - 0.102171884040567i
4.87243621810905,3.57639078570627E-07 - 0.101960943539617i
4.87263631815908,3.57818064228312E-07 - 0.101750011636489i
4.8728364182091,3.57997163902619E-07 - 0.101539088329975i
4.87303651825913,3.58176382368717E-07 - 0.101328173618871i
4.87323661830915,3.58355714313672E-07 - 0.10111726750197i
4.87343671835918,3.58535160971755E-07 - 0.100906369978067i
4.8736368184092,3.5871472678995E-07 - 0.100695481045955i
4.87383691845923,3.58894407192535E-07 - 0.100484600704429i
4.87403701850925,3.5907420085784E-07 - 0.100273728952282i
4.87423711855928,3.59254112963147E-07 - 0.10006286578831i
4.8744372186093,3.59434143047731E-07 - 0.0998520112113056i
4.87463731865933,3.59614289406783E-07 - 0.0996411652200645i
4.87483741870935,3.59794548004328E-07 - 0.0994303278133808i
4.87503751875938,3.59974928006058E-07 - 0.0992194989900493i
4.8752376188094,3.60155420698558E-07 - 0.0990086787488646i
4.87543771885943,3.60336028352895E-07 - 0.0987978670886213i
4.87563781890945,3.60516759765983E-07 - 0.098587064008116i
4.87583791895948,3.60697610320294E-07 - 0.0983762695061425i
4.8760380190095,3.6087856861705E-07 - 0.098165483581495i
4.87623811905953,3.61059649757424E-07 - 0.0979547062329707i
4.87643821910956,3.61240843236858E-07 - 0.097743937459362i
4.87663831915958,3.61422155026353E-07 - 0.0975331772594673i
4.87683841920961,3.61603594357189E-07 - 0.0973224256320807i
4.87703851925963,3.61785141453898E-07 - 0.0971116825759983i
4.87723861930966,3.61966801978952E-07 - 0.0969009480900142i
4.87743871935968,3.62148591432847E-07 - 0.0966902221729268i
4.87763881940971,3.6233048749381E-07 - 0.0964795048235295i
4.87783891945973,3.62512514322077E-07 - 0.0962687960406192i
4.87803901950975,3.6269465267577E-07 - 0.0960580958229914i
4.87823911955978,3.62876905394835E-07 - 0.095847404169442i
4.87843921960981,3.63059276306681E-07 - 0.0956367210787678i
4.87863931965983,3.63241773570817E-07 - 0.0954260465497646i
4.87883941970986,3.63424381909179E-07 - 0.0952153805812287i
4.87903951975988,3.63607111456271E-07 - 0.0950047231719573i
4.8792396198099,3.63789960032123E-07 - 0.0947940743207457i
4.87943971985993,3.63972923101894E-07 - 0.0945834340263913i
4.87963981990996,3.64156004914347E-07 - 0.0943728022876895i
4.87983991995998,3.64339215118651E-07 - 0.0941621791034393i
4.88004002001001,3.64522535542405E-07 - 0.0939515644724342i
4.88024012006003,3.64705976712663E-07 - 0.093740958393473i
4.88044022011005,3.64889537947863E-07 - 0.0935303608653536i
4.88064032016008,3.65073221794395E-07 - 0.0933197718868722i
4.88084042021011,3.6525701513372E-07 - 0.0931091914568254i
4.88104052026013,3.65440936922967E-07 - 0.0928986195740106i
4.88124062031016,3.65624976019806E-07 - 0.0926880562372258i
4.88144072036018,3.65809135606054E-07 - 0.092477501445268i
4.8816408204102,3.65993414313492E-07 - 0.0922669551969336i
4.88184092046023,3.66177815067516E-07 - 0.0920564174910222i
4.88204102051025,3.66362331833124E-07 - 0.0918458883263292i
4.88224112056028,3.66546967301517E-07 - 0.0916353677016543i
4.88244122061031,3.66731725194249E-07 - 0.0914248556157934i
4.88264132066033,3.66916603526722E-07 - 0.0912143520675463i
4.88284142071035,3.67101600226721E-07 - 0.0910038570557098i
4.88304152076038,3.67286721968487E-07 - 0.0907933705790828i
4.8832416208104,3.67471963117375E-07 - 0.0905828926364618i
4.88344172086043,3.6765732123199E-07 - 0.0903724232266456i
4.88364182091046,3.67842800418582E-07 - 0.0901619623484331i
4.88384192096048,3.68028402444522E-07 - 0.0899515100006229i
4.88404202101051,3.68214123413995E-07 - 0.0897410661820134i
4.88424212106053,3.68399968210775E-07 - 0.0895306308914014i
4.88444222111056,3.68585936009304E-07 - 0.0893202041275882i
4.88464232116058,3.68772021465447E-07 - 0.089109785889371i
4.88484242121061,3.6895822243462E-07 - 0.0888993761755483i
4.88504252126063,3.69144551087813E-07 - 0.0886889749849191i
4.88524262131066,3.6933100172269E-07 - 0.0884785823162815i
4.88544272136068,3.69517578495034E-07 - 0.0882681981684355i
4.88564282141071,3.69704267668874E-07 - 0.0880578225401824i
4.88584292146073,3.69891083197189E-07 - 0.087847455430318i
4.88604302151076,3.70078021113763E-07 - 0.0876370968376427i
4.88624312156078,3.70265080675576E-07 - 0.0874267467609554i
4.88644322161081,3.7045226323623E-07 - 0.0872164051990565i
4.88664332166083,3.70639567821631E-07 - 0.0870060721507448i
4.88684342171086,3.70826992224246E-07 - 0.0867957476148202i
4.88704352176088,3.71014536352067E-07 - 0.0865854315900812i
4.88724362181091,3.71202208858983E-07 - 0.0863751240753287i
4.88744372186093,3.71390000528829E-07 - 0.0861648250693622i
4.88764382191096,3.71577917575175E-07 - 0.0859545345709812i
4.88784392196098,3.71765953874136E-07 - 0.0857442525789861i
4.88804402201101,3.71954117612568E-07 - 0.0855339790921778i
4.88824412206103,3.72142400232164E-07 - 0.0853237141093545i
4.88844422211106,3.72330808574326E-07 - 0.0851134576293178i
4.88864432216108,3.72519341609056E-07 - 0.084903209650867i
4.8888444222111,3.72707993729104E-07 - 0.0846929701728041i
4.88904452226113,3.72896771449317E-07 - 0.0844827391939278i
4.88924462231116,3.73085671161008E-07 - 0.0842725167130389i
4.88944472236118,3.73274693578289E-07 - 0.0840623027289382i
4.88964482241121,3.73463847075992E-07 - 0.0838520972404261i
4.88984492246123,3.73653113252354E-07 - 0.0836419002463045i
4.89004502251125,3.7384251802724E-07 - 0.0834317117453723i
4.89024512256128,3.7403203609666E-07 - 0.0832215317364323i
4.89044522261131,3.74221676488484E-07 - 0.0830113602182842i
4.89064532266133,3.74411444764724E-07 - 0.0828011971897296i
4.89084542271136,3.74601336391043E-07 - 0.082591042649569i
4.89104552276138,3.74791353371644E-07 - 0.0823808965966034i
4.89124562281141,3.74981498702793E-07 - 0.0821707590296342i
4.89144572286143,3.7517176414733E-07 - 0.0819606299474649i
4.89164582291146,3.75362152481968E-07 - 0.0817505093488951i
4.89184592296148,3.75552670793811E-07 - 0.0815403972327268i
4.89204602301151,3.75743312747158E-07 - 0.0813302935977596i
4.89224612306153,3.75934076288711E-07 - 0.0811201984427985i
